severe,number_of_vehicles,number_of_casualties,speed_limit,road_type,urban_or_rural_area,junction_detail,day_of_week,hour,weather_conditions,road_surface_conditions,light_conditions,has_carriageway_hazard,has_vulnerable_vehicle,has_skidding_or_overturning,has_pedestrian_casualty,has_vulnerable_road_user
0,2,1,30,6,1,0,7,12,1,1,1,0,1,0,0,1
0,1,1,30,6,1,0,1,7,-99,-99,1,-99,1,0,0,1
0,3,1,40,1,1,0,6,19,2,2,4,0,0,1,0,0
0,1,1,30,6,1,0,5,11,1,1,1,0,0,0,1,1
0,2,1,30,6,1,13,1,13,1,1,1,0,1,1,0,1
0,2,2,30,6,1,13,2,1,1,1,4,0,1,0,0,1
0,2,1,30,6,1,13,7,16,1,1,1,0,0,0,0,0
0,4,2,30,6,1,16,7,15,1,1,1,0,0,0,0,0
1,1,1,30,6,1,0,4,12,1,1,1,0,0,0,1,1
0,2,1,30,6,1,0,6,14,1,1,1,0,1,0,0,1
0,2,1,60,6,2,0,6,20,1,1,1,0,1,0,0,1
1,1,1,30,6,1,0,2,19,1,1,4,0,0,0,0,0
1,2,1,30,1,1,0,3,18,2,2,4,0,1,0,0,1
0,2,1,30,1,2,-99,2,13,1,1,1,0,0,0,0,0
1,2,2,30,6,2,16,4,20,1,2,4,0,0,0,0,0
0,2,1,30,6,1,0,6,18,2,2,4,0,0,0,0,0
0,1,1,30,6,2,0,3,11,4,2,1,0,0,0,1,1
0,1,1,40,6,1,19,2,18,1,2,1,0,0,0,1,1
1,2,2,30,6,2,13,3,19,1,2,1,0,0,1,0,0
0,3,1,60,6,2,0,2,10,8,2,1,0,0,0,0,0
0,2,1,40,6,2,13,7,10,2,2,1,0,0,0,0,0
0,2,2,30,6,1,0,2,1,1,1,4,0,0,1,0,0
1,1,1,50,6,2,0,6,23,1,1,4,0,0,0,1,1
0,2,2,70,3,2,0,6,14,1,1,1,0,0,0,0,0
1,2,2,30,7,1,0,7,9,1,1,1,0,0,0,0,0
1,1,1,70,3,2,0,6,2,1,1,4,0,0,0,1,1
1,2,1,30,6,1,13,7,9,1,1,1,0,1,0,0,1
1,1,2,30,3,1,0,1,20,1,1,1,0,0,1,0,0
1,2,1,30,6,1,16,3,13,1,1,1,0,0,1,0,0
0,1,1,30,6,1,0,5,10,1,-99,1,-99,0,0,1,1
0,2,1,30,6,1,16,3,19,1,1,4,0,0,0,0,0
1,2,1,30,6,1,0,5,17,1,1,1,0,1,0,0,1
1,2,1,60,6,2,16,7,10,1,1,1,0,1,1,0,1
0,2,1,30,1,1,-99,7,13,1,2,1,0,0,0,0,0
0,3,2,30,6,1,0,2,18,2,2,4,0,0,0,0,0
1,1,1,30,6,1,13,3,8,1,1,1,0,0,0,1,1
1,2,2,30,1,1,-99,4,18,2,2,4,0,0,0,0,0
0,2,1,30,6,1,13,1,18,1,1,1,0,0,0,0,0
0,2,1,30,6,1,13,1,19,1,1,1,0,1,1,0,1
0,2,1,30,6,1,13,5,15,1,1,1,0,0,1,0,0
0,1,1,30,6,1,16,1,13,1,1,1,0,0,0,1,1
0,2,1,30,6,2,0,7,10,1,1,1,0,0,0,0,0
0,2,1,30,6,2,0,4,7,1,1,1,0,0,0,0,0
1,2,1,30,6,2,0,7,13,1,1,1,0,1,0,0,1
0,2,1,30,6,1,13,2,13,1,1,1,0,0,0,0,0
0,2,2,30,1,1,-99,1,17,1,1,1,0,0,0,0,0
0,2,1,50,3,1,16,2,8,1,1,1,0,0,0,1,1
1,2,3,30,6,1,0,3,21,1,1,4,0,0,0,0,0
1,2,1,30,6,1,13,6,11,1,1,1,0,0,1,0,0
0,2,1,40,6,1,0,3,22,2,2,4,0,0,0,0,0
0,2,1,30,6,1,19,1,16,1,1,1,0,1,0,0,1
0,1,1,30,6,1,13,6,15,1,1,1,0,0,0,1,1
0,2,2,60,6,2,0,3,16,1,1,1,0,0,0,0,0
0,2,2,30,6,1,13,1,15,2,2,1,0,0,0,0,0
0,2,1,30,6,1,13,4,11,1,1,1,0,0,0,0,0
1,2,1,30,6,1,19,3,18,1,1,4,0,1,0,0,1
0,1,1,30,6,1,13,2,16,1,1,1,0,0,0,1,1
0,1,1,30,-99,1,13,3,15,-99,1,1,0,0,0,1,1
1,2,1,50,3,2,0,2,7,1,1,1,0,0,1,0,0
1,1,1,30,6,1,0,3,20,1,1,4,0,0,0,1,1
0,4,4,50,3,1,0,7,17,5,2,4,0,0,0,0,0
1,5,4,30,6,1,18,6,14,1,1,1,0,0,0,0,0
1,1,1,30,6,1,13,7,12,1,1,1,0,0,0,1,1
0,2,1,20,2,1,13,3,13,1,1,1,0,1,1,0,1
0,1,1,20,6,1,0,2,15,-99,-99,1,-99,0,1,1,1
0,1,1,30,-99,1,18,5,13,1,1,1,0,0,0,1,1
0,2,1,20,-99,1,13,6,17,1,1,1,-99,1,1,0,1
1,2,1,20,6,1,16,3,18,1,2,4,0,0,0,1,1
1,3,1,30,6,1,19,6,20,1,2,4,0,0,1,0,0
0,2,1,20,6,1,13,4,9,1,1,1,0,1,1,0,1
0,2,2,30,6,1,13,3,16,1,1,1,0,0,0,0,0
0,1,1,30,3,1,0,7,10,1,1,1,0,0,0,0,0
0,2,1,20,1,2,0,5,23,2,2,4,-99,0,1,0,0
0,2,1,20,6,1,19,7,16,1,1,1,0,0,0,0,0
0,2,1,20,2,1,13,7,12,2,2,1,0,1,0,0,1
0,2,1,60,6,2,0,4,11,2,2,1,0,0,0,0,0
0,2,1,30,6,1,0,3,15,1,1,1,1,0,0,0,0
1,3,1,50,3,1,19,4,17,1,1,1,0,0,1,0,0
1,1,1,30,3,1,16,3,16,1,1,1,0,0,0,1,1
1,2,6,30,6,2,0,7,15,8,2,-99,0,0,1,0,0
1,2,6,60,6,2,13,5,13,1,2,1,0,0,0,0,0
0,2,1,20,6,1,13,3,11,2,2,1,0,1,0,0,1
1,1,1,60,6,2,0,6,12,8,2,1,1,0,1,0,0
0,1,1,40,6,1,0,7,20,1,1,4,0,0,0,1,1
0,2,2,60,6,2,0,6,12,2,2,1,0,0,0,0,0
1,1,1,20,6,1,16,3,14,1,1,1,0,0,0,1,1
0,2,1,30,6,1,-99,5,16,1,1,1,0,0,0,0,0
0,1,1,30,6,1,0,3,23,1,1,4,0,0,0,1,1
0,3,2,30,6,1,0,4,18,1,1,4,0,0,0,0,0
0,3,1,20,6,2,13,6,17,2,2,4,1,0,0,0,0
1,1,1,60,6,2,0,7,1,1,2,6,0,0,1,0,0
1,2,4,30,6,1,16,7,17,1,2,1,0,0,1,0,0
0,2,2,30,3,1,13,1,7,1,1,4,0,0,0,0,0
0,2,2,20,6,1,13,2,0,1,1,1,0,0,1,0,0
0,2,1,20,6,1,0,5,22,-99,1,4,0,0,0,0,0
0,4,2,20,6,1,0,1,11,1,1,1,0,0,0,0,0
0,2,1,20,6,1,13,3,18,1,1,4,0,1,0,0,1
0,3,2,60,6,2,0,5,20,1,1,6,0,1,0,0,1
0,2,1,60,6,1,0,5,17,2,2,1,1,0,0,0,0
0,2,2,60,6,1,0,3,6,1,2,6,0,0,0,0,0
0,2,1,20,6,1,13,1,14,8,1,1,0,0,0,0,0
0,2,1,20,6,1,16,2,17,2,2,1,0,0,0,0,0
0,5,2,60,6,2,18,7,13,1,1,1,0,0,1,0,0
0,2,2,20,6,2,0,2,9,1,1,1,0,0,0,0,0
1,2,1,60,6,2,0,7,12,1,1,1,0,1,1,0,1
1,3,1,60,6,2,0,6,16,1,1,1,0,1,0,0,1
1,2,2,70,3,2,18,2,15,1,1,1,0,0,0,0,0
0,2,1,50,1,2,-99,2,13,1,1,1,0,0,0,0,0
0,1,1,30,6,2,0,1,23,1,4,4,0,0,0,0,0
0,2,2,40,6,2,13,2,10,2,2,1,0,0,1,0,0
0,1,1,30,6,1,0,3,9,1,2,1,0,0,0,1,1
0,2,1,30,1,2,0,2,14,1,1,1,0,1,0,0,1
0,2,1,30,6,1,13,4,18,1,1,1,0,1,0,0,1
0,2,1,40,6,2,13,4,17,1,1,1,0,0,0,0,0
0,1,1,30,6,2,13,5,8,1,1,1,0,0,0,1,1
0,4,2,70,3,2,0,3,17,1,1,1,0,0,0,0,0
1,1,1,40,1,2,-99,7,6,1,1,1,0,0,0,0,0
0,1,1,30,6,1,0,1,19,1,1,1,0,0,0,1,1
0,2,1,30,6,1,13,3,17,1,2,4,0,1,0,0,1
0,2,3,30,6,1,0,2,18,2,2,-99,0,0,0,0,0
0,2,1,30,6,1,0,2,17,1,2,1,0,0,0,0,0
0,2,1,30,6,1,16,1,18,1,1,1,0,0,0,0,0
1,2,2,40,6,2,13,3,9,2,2,1,0,0,0,0,0
0,2,1,30,3,1,13,4,9,1,1,1,0,0,0,0,0
0,2,1,30,6,1,13,7,7,1,1,1,0,1,0,0,1
0,1,1,30,3,1,19,5,15,1,1,1,0,0,0,1,1
0,3,2,30,1,1,0,5,12,1,1,1,0,0,0,0,0
1,1,1,30,6,1,13,6,21,1,1,4,0,0,0,1,1
0,2,1,40,6,2,13,3,10,1,1,1,0,0,0,0,0
1,3,1,30,6,1,13,5,17,1,1,1,0,1,0,0,1
0,3,1,30,6,1,13,2,7,1,2,1,0,0,1,0,0
1,2,1,30,6,1,19,7,1,1,1,4,0,1,1,0,1
0,2,1,30,6,1,0,3,19,1,1,4,0,0,0,0,0
0,2,1,30,1,1,-99,6,8,1,1,1,0,1,0,0,1
1,1,1,30,6,1,0,6,15,1,1,1,0,0,0,1,1
0,2,2,40,6,1,13,6,8,1,1,1,-99,0,1,0,0
1,1,1,30,6,1,0,6,16,1,1,4,0,0,0,1,1
0,2,1,30,6,1,19,7,5,4,1,4,1,0,0,0,0
0,1,1,30,6,1,0,3,9,1,1,1,0,0,0,1,1
1,2,1,30,6,1,13,5,17,2,2,1,0,0,0,0,0
0,2,1,30,6,1,18,6,16,1,1,1,0,1,1,0,1
0,2,1,30,6,1,19,1,18,-99,-99,1,0,1,1,0,1
0,2,1,40,3,1,0,2,7,1,1,1,0,1,0,0,1
0,2,1,30,6,1,0,6,17,1,1,1,0,0,0,0,0
0,2,3,30,6,1,13,5,8,1,1,1,0,0,0,0,0
0,1,1,30,3,1,0,7,17,1,1,4,0,0,0,0,0
1,1,1,30,6,1,13,1,11,4,1,1,0,1,0,0,1
0,2,4,20,6,1,16,2,17,1,1,4,0,0,0,0,0
1,2,1,30,6,1,0,2,14,1,1,1,0,1,0,0,1
0,2,1,30,6,1,0,2,11,1,1,1,0,0,0,0,0
0,2,1,30,6,1,13,5,12,1,1,1,0,1,0,0,1
1,2,2,30,6,1,16,4,19,1,1,1,0,0,0,0,0
0,2,1,20,6,1,0,2,17,1,1,1,0,1,0,0,1
0,2,4,30,6,1,13,4,20,1,1,4,0,0,0,0,0
0,2,2,50,6,2,0,7,11,1,1,1,0,0,0,0,0
1,2,2,30,6,2,13,4,14,2,2,1,0,0,0,0,0
0,1,1,20,6,2,0,4,10,1,1,1,0,0,0,1,1
0,1,2,30,6,1,13,6,9,1,1,1,0,0,0,0,0
0,1,1,30,6,1,13,5,21,2,2,4,0,0,0,1,1
1,2,1,60,6,2,0,3,23,2,2,6,0,0,1,0,0
0,1,1,30,6,1,19,5,11,1,2,1,0,0,0,1,1
1,2,1,60,3,2,13,5,18,1,1,1,0,1,0,0,1
0,2,1,20,6,1,13,5,9,1,1,1,0,0,0,0,0
0,2,1,70,7,2,-99,7,23,2,2,4,0,0,0,0,0
0,1,1,30,6,2,0,1,10,5,2,1,1,0,0,0,0
0,2,1,30,6,1,19,7,21,1,1,4,0,1,1,0,1
1,2,1,60,6,2,19,3,10,1,1,1,0,0,1,0,0
0,2,1,70,7,2,-99,5,13,1,1,1,0,0,0,0,0
0,2,1,30,1,1,-99,7,6,1,4,1,0,1,1,0,1
0,1,1,30,2,1,16,2,20,1,1,4,0,0,0,1,1
1,1,3,70,3,2,0,2,2,1,1,6,0,0,0,0,0
0,3,1,70,3,2,0,4,11,1,1,1,0,0,0,0,0
0,2,1,30,6,1,19,4,10,1,1,1,0,0,0,0,0
1,1,1,20,6,1,13,6,17,5,2,4,0,0,0,1,1
0,1,1,30,6,1,0,4,6,1,-99,1,-99,0,0,1,1
0,1,1,30,6,1,13,3,17,2,-99,-99,-99,0,0,1,1
0,3,1,30,6,1,18,5,23,1,1,4,0,0,0,0,0
1,1,1,30,6,1,13,3,15,2,2,1,0,0,0,0,0
0,2,1,30,1,1,0,5,16,1,1,1,0,0,0,0,0
0,2,1,20,6,1,0,7,17,1,1,1,0,1,0,0,1
0,3,1,30,6,1,13,6,14,1,1,1,0,0,0,0,0
0,1,1,30,6,1,13,7,17,1,2,4,0,0,0,1,1
0,2,1,30,6,1,13,2,9,1,1,1,0,1,0,0,1
1,1,1,30,6,1,0,3,14,1,1,1,0,0,0,1,1
0,2,1,30,6,1,0,2,8,1,1,1,1,1,0,0,1
0,2,1,30,1,2,-99,4,4,1,1,4,0,1,0,0,1
0,2,1,30,1,2,-99,6,11,1,2,1,0,0,0,0,0
1,2,1,40,1,2,0,2,10,1,1,1,0,1,0,0,1
0,1,1,30,6,1,17,3,13,1,1,1,0,0,0,1,1
0,2,1,20,6,1,0,4,13,1,1,1,0,0,0,0,0
0,2,2,40,6,2,13,4,15,1,1,1,0,0,0,0,0
0,2,2,30,1,1,0,7,14,1,1,1,0,0,0,0,0
1,2,1,30,3,1,0,2,12,1,1,1,0,0,0,0,0
0,1,1,30,6,1,0,6,19,1,1,4,0,0,0,1,1
0,1,1,30,6,1,19,4,15,2,2,1,0,0,0,1,1
0,2,1,50,1,1,-99,6,14,1,1,1,0,0,0,0,0
0,2,1,30,3,1,18,6,8,1,1,1,0,0,0,0,0
1,2,1,30,6,1,0,6,13,1,1,1,0,1,0,0,1
0,2,1,20,2,1,0,4,16,1,1,1,0,1,0,0,1
1,2,1,30,1,2,0,6,14,1,1,1,0,1,0,0,1
0,1,1,30,6,1,13,2,15,1,1,1,0,0,0,1,1
0,2,1,30,6,1,0,4,8,2,2,1,0,1,0,0,1
1,2,1,30,6,1,16,2,8,1,1,1,0,0,0,0,0
0,2,1,30,6,1,0,4,10,1,1,1,0,0,0,0,0
0,4,4,50,3,1,0,5,8,1,2,1,0,0,0,0,0
0,2,1,30,6,1,13,5,15,8,1,1,0,0,0,0,0
0,2,2,30,6,2,0,6,18,7,2,4,0,0,1,0,0
0,2,2,30,6,1,0,4,16,1,1,1,0,0,0,0,0
1,1,1,20,6,1,13,6,15,1,1,1,0,0,0,0,0
0,2,3,30,6,1,0,3,10,2,2,1,0,0,1,0,0
0,1,1,30,3,1,0,2,8,1,1,1,0,0,0,0,0
0,2,1,30,3,1,13,4,13,2,2,1,0,1,0,0,1
0,2,2,30,6,1,13,4,21,1,1,4,1,0,0,0,0
0,2,1,30,6,1,19,2,18,1,1,1,0,1,0,0,1
0,1,1,30,3,2,0,2,17,1,1,4,0,0,0,1,1
0,4,2,30,6,1,0,7,0,1,1,4,0,0,0,0,0
0,3,1,30,6,1,13,1,9,1,1,1,0,0,0,0,0
0,1,1,20,-99,1,13,7,15,-99,-99,1,0,0,0,1,1
0,1,1,30,1,1,0,4,3,1,1,4,0,0,1,0,0
0,3,1,50,3,1,0,6,9,1,1,1,0,0,1,0,0
0,3,1,30,1,1,-99,6,11,1,1,1,-99,1,0,0,1
0,2,1,20,6,1,16,1,13,1,1,1,0,1,0,0,1
0,2,2,20,6,1,13,6,14,1,1,1,0,0,0,0,0
0,2,1,20,6,1,16,2,8,1,1,1,0,1,0,0,1
0,2,1,20,2,1,13,6,20,1,1,1,0,0,0,0,0
0,1,1,20,6,2,0,7,13,1,1,1,0,1,0,0,1
0,2,1,20,6,1,13,3,17,1,1,4,0,1,1,0,1
0,2,1,30,6,1,16,4,17,1,1,4,0,0,0,0,0
0,2,1,40,3,1,13,2,12,1,1,1,0,0,0,0,0
1,2,1,20,6,1,0,6,14,1,1,1,0,0,0,0,0
0,1,1,20,6,2,0,1,17,1,1,1,0,0,0,1,1
0,1,1,60,6,2,0,5,15,3,3,1,0,0,1,0,0
0,2,1,40,6,1,13,3,9,1,1,1,0,0,0,0,0
0,2,1,60,6,2,13,6,13,1,1,1,0,0,1,0,0
1,1,1,30,6,1,0,2,13,1,1,1,0,1,0,0,1
0,2,2,60,6,2,0,4,7,1,1,1,0,0,1,0,0
0,2,1,30,6,1,0,2,10,1,1,1,0,0,0,0,0
1,2,3,30,6,1,13,7,19,1,1,1,0,0,0,0,0
0,2,1,60,6,2,0,2,17,-99,1,1,0,0,0,0,0
1,1,1,60,6,2,0,4,13,1,1,1,0,1,1,0,1
0,1,1,20,6,1,0,6,13,1,1,1,0,0,0,1,1
1,3,1,20,6,1,19,4,10,1,1,1,0,1,0,0,0
0,3,2,70,3,2,0,4,12,1,1,1,0,0,0,0,0
1,2,1,30,6,1,17,4,8,1,1,1,0,1,0,0,1
0,1,1,50,6,2,0,4,11,1,1,1,0,0,1,0,0
0,2,1,30,6,1,13,6,8,1,1,1,0,0,0,0,0
0,2,1,20,6,1,0,5,21,1,1,-99,0,0,0,0,0
1,1,1,20,6,1,16,7,13,1,2,1,0,0,0,1,1
1,1,1,20,6,1,0,2,17,2,2,4,0,0,0,1,1
0,2,2,30,6,1,13,7,0,1,1,4,0,0,0,0,0
0,7,1,30,6,1,0,2,19,1,1,1,0,0,0,0,0
0,2,1,40,6,1,-99,6,14,1,1,1,0,1,1,0,1
0,1,1,30,6,1,19,5,19,1,1,1,0,0,0,0,0
0,1,1,60,6,2,0,1,15,1,1,1,0,0,0,0,0
0,2,1,30,6,1,16,5,15,1,1,1,0,0,0,0,0
1,2,1,40,6,2,0,7,16,1,1,1,0,1,1,0,1
1,2,1,60,6,2,18,1,11,1,1,1,0,1,1,0,1
1,1,1,50,6,2,0,6,21,1,1,1,0,1,0,0,1
0,2,1,20,6,1,0,5,8,1,1,1,0,0,0,0,0
0,2,1,20,6,1,13,4,15,1,1,1,0,0,0,0,0
0,2,1,20,6,1,0,6,17,1,1,1,0,0,0,0,0
0,2,1,50,3,1,0,6,19,1,2,4,0,0,0,0,0
1,2,1,20,1,2,0,3,16,1,1,1,0,1,0,0,1
0,3,1,30,6,1,0,7,15,1,1,1,0,0,0,0,0
0,1,1,60,6,2,0,6,17,1,1,1,0,0,0,1,1
0,1,1,60,6,2,0,6,7,3,4,1,0,0,1,0,0
1,2,1,70,3,2,13,4,15,1,1,1,0,0,0,0,0
0,2,1,30,6,1,13,6,15,1,1,1,0,0,0,0,0
0,1,1,30,6,1,0,5,17,1,1,1,0,0,0,1,1
0,2,1,40,6,2,0,2,12,1,1,1,0,0,0,0,0
1,2,2,30,6,1,16,1,17,1,1,1,0,0,0,0,0
1,1,1,30,6,1,19,5,17,1,1,5,0,0,0,1,1
0,3,1,30,6,1,13,5,15,2,2,1,0,0,0,0,0
0,3,1,40,3,1,-99,6,17,1,2,1,0,0,0,0,0
0,2,1,30,6,1,13,3,8,1,1,4,0,1,0,0,1
0,3,1,30,6,1,13,2,6,2,2,4,0,0,0,0,0
0,2,1,30,1,1,0,6,10,1,1,1,0,0,0,0,0
0,1,1,30,6,1,0,5,18,1,1,4,0,0,0,1,1
0,2,1,20,6,1,0,5,8,1,1,1,0,1,0,0,1
0,2,1,30,6,1,0,2,7,1,1,1,0,1,0,0,1
0,1,1,60,6,2,0,6,16,1,1,1,0,0,1,0,0
0,2,1,30,6,1,-99,4,21,1,1,1,0,0,0,0,0
0,4,2,30,6,1,13,3,16,1,1,1,0,0,0,0,0
0,1,1,30,6,1,16,2,14,1,1,1,0,0,0,1,1
0,2,1,30,1,1,0,2,7,1,1,4,0,1,0,0,1
0,2,1,30,6,1,19,3,7,1,1,1,1,0,0,0,0
0,1,1,40,3,1,0,2,16,1,1,1,0,0,0,1,1
0,2,1,40,1,1,0,5,17,2,2,4,0,1,0,0,1
0,2,1,30,6,1,0,7,13,1,1,1,0,1,0,0,1
1,2,1,40,6,1,13,3,19,1,1,4,0,1,0,0,1
0,1,1,30,6,1,16,3,18,1,1,4,0,0,0,1,1
0,1,1,30,6,1,0,5,8,1,1,1,0,0,0,1,1
0,2,1,30,6,1,13,5,8,1,1,1,0,1,0,0,1
0,3,1,30,3,1,16,1,20,1,2,4,0,0,0,0,0
0,2,1,30,6,1,16,5,12,1,2,1,0,0,0,0,0
0,2,1,60,6,2,13,2,20,1,2,6,0,0,0,0,0
0,2,1,30,6,1,16,3,14,1,1,1,0,0,0,0,0
0,2,1,30,6,1,0,6,20,1,1,4,0,1,0,0,1
0,2,1,30,6,1,13,7,17,1,1,4,0,1,0,0,1
0,1,1,60,6,2,0,5,18,2,2,1,0,1,0,0,1
0,2,1,20,6,1,13,6,1,1,1,4,0,1,0,0,1
0,2,2,20,6,1,16,4,21,1,1,4,0,1,0,0,1
0,2,1,30,6,1,0,1,13,1,1,1,0,1,0,0,1
0,2,1,30,6,1,0,6,10,1,1,1,0,1,0,0,1
1,2,1,60,6,2,16,5,8,1,1,1,0,0,1,0,0
1,1,1,40,6,2,0,3,0,1,1,6,0,1,0,0,1
0,2,1,30,6,1,16,3,17,1,1,4,0,0,0,0,0
0,2,1,60,1,2,-99,4,19,1,1,1,0,1,0,0,1
1,3,1,60,6,2,0,1,16,1,1,1,0,1,0,0,1
0,2,2,20,6,1,13,7,11,1,1,1,0,0,0,1,1
0,1,1,30,6,1,13,1,10,1,1,1,0,0,0,0,0
0,2,1,30,1,2,-99,7,18,1,1,4,0,1,0,0,1
0,2,1,40,6,2,19,4,14,1,1,1,0,0,0,0,0
0,2,1,30,6,2,13,7,9,1,1,1,0,0,0,0,0
0,2,1,60,6,2,16,1,14,1,1,1,0,0,0,0,0
0,2,1,30,6,1,16,5,16,1,1,1,0,0,0,0,0
0,1,1,60,6,2,0,2,0,1,1,6,0,0,1,0,0
0,2,1,30,3,1,0,2,8,1,1,1,0,0,0,0,0
0,1,1,30,6,1,13,6,18,1,1,1,0,0,0,1,1
1,2,1,30,6,1,16,4,4,1,2,1,0,0,0,0,0
0,2,2,60,3,2,0,2,10,1,1,1,0,0,0,0,0
0,1,1,30,6,1,0,4,18,1,1,1,0,0,0,1,1
0,1,2,30,6,1,0,5,19,1,1,1,0,0,0,1,1
1,2,3,40,3,1,0,4,11,1,1,1,0,0,0,0,0
0,1,1,70,3,1,0,6,5,1,1,1,0,0,0,0,0
0,3,2,30,6,1,16,5,17,2,2,1,0,0,1,0,0
0,2,1,30,6,1,16,7,18,1,1,4,0,0,0,0,0
0,2,1,20,6,1,0,3,11,1,1,1,0,1,0,0,1
0,2,1,30,6,1,13,4,8,1,1,1,0,1,0,0,1
1,2,4,40,6,1,13,5,20,1,1,1,0,0,0,0,0
0,2,2,50,3,1,0,5,20,1,1,4,0,0,0,0,0
0,2,1,30,6,1,13,4,17,1,1,1,0,0,0,0,0
0,2,1,30,3,1,0,5,18,1,1,4,0,1,0,0,1
0,2,1,30,3,1,13,2,15,1,1,1,0,0,0,0,0
0,2,2,20,6,1,0,3,16,1,1,1,0,0,0,0,0
0,1,1,30,6,1,13,4,19,2,2,4,0,0,0,1,1
0,2,2,30,6,2,13,7,22,2,2,4,0,0,0,0,0
0,2,1,30,6,1,16,6,16,2,2,1,0,0,1,0,0
0,2,2,30,6,1,0,3,12,1,1,1,0,0,0,0,0
0,1,1,30,6,1,13,5,20,2,2,6,0,0,0,1,1
1,3,1,30,6,1,0,7,12,1,1,1,0,0,0,1,1
1,1,1,30,6,1,13,2,10,1,2,1,0,0,0,1,1
0,1,2,30,6,1,16,7,18,1,1,1,0,0,0,1,1
0,2,1,70,3,2,0,7,18,1,1,1,0,0,0,0,0
0,1,1,30,6,1,0,6,8,1,1,1,0,0,0,1,1
1,1,1,30,6,1,18,7,16,1,1,4,0,0,0,1,1
0,1,1,30,2,1,0,2,12,1,1,1,0,0,0,0,0
0,1,1,30,6,1,19,4,13,6,3,1,0,0,1,0,0
0,2,2,60,6,2,0,2,15,1,1,1,0,0,0,0,0
0,1,1,20,6,1,0,6,7,1,1,5,0,0,0,1,1
0,2,2,30,3,1,17,3,16,1,1,1,0,0,1,0,0
0,1,1,30,6,1,0,4,8,-99,1,1,0,0,1,1,1
0,2,1,30,7,1,17,2,12,1,1,1,1,0,1,0,0
0,2,1,30,6,1,13,2,17,1,1,4,0,1,0,0,1
1,2,2,30,3,1,16,5,20,1,1,4,0,0,0,0,0
0,2,1,30,6,1,0,7,18,2,2,1,0,0,0,0,0
0,1,1,30,6,1,0,4,15,-99,1,1,0,0,0,1,1
0,2,1,20,6,1,0,5,17,8,1,4,0,1,1,0,1
0,2,1,30,6,1,17,6,9,1,1,1,0,1,0,0,1
0,2,2,30,1,1,0,1,0,1,1,4,0,0,0,0,0
0,2,1,30,6,1,13,3,14,1,1,1,0,1,0,0,1
0,2,3,30,3,1,0,7,15,1,1,1,0,0,0,0,0
0,3,3,20,6,1,0,4,7,2,2,1,0,0,0,0,0
1,1,2,60,6,2,0,4,16,5,2,1,0,0,1,0,0
1,1,1,40,1,1,0,5,12,2,2,1,1,1,1,0,1
1,1,1,60,6,2,0,6,15,7,2,6,0,0,1,0,0
0,2,1,30,6,1,19,3,16,1,1,1,0,1,0,0,1
1,2,1,60,6,2,0,5,19,2,2,1,0,0,0,0,0
1,2,1,60,6,2,18,1,10,1,1,1,0,0,1,0,0
1,2,2,30,6,1,13,1,1,8,2,4,0,0,1,0,0
1,2,2,20,6,1,19,2,13,2,1,1,0,1,0,1,1
1,2,1,20,7,1,16,6,1,1,2,4,0,1,1,0,1
1,2,1,20,6,1,0,5,8,1,1,1,0,1,1,0,1
0,1,1,30,3,1,19,7,9,-99,1,1,0,0,0,1,1
0,3,1,70,3,2,0,7,9,1,1,1,0,0,0,0,0
0,1,1,60,6,2,0,2,18,2,2,1,0,0,1,0,0
0,2,1,30,6,1,0,1,2,1,1,4,0,0,1,0,0
0,2,1,70,3,2,0,6,14,5,2,1,0,0,0,0,0
0,1,1,20,2,2,0,1,16,1,1,1,0,0,1,0,0
1,2,1,60,6,2,0,2,17,1,1,1,0,0,1,0,0
0,2,2,60,6,2,0,2,21,1,1,-99,0,0,1,0,0
1,1,1,20,1,2,-99,7,20,1,1,-99,0,1,0,0,1
0,1,1,20,6,1,0,4,9,1,1,1,0,0,0,1,1
1,1,1,60,6,2,0,5,20,2,2,1,0,0,1,0,0
0,2,1,30,6,1,0,7,0,2,2,4,0,1,1,0,1
0,2,1,50,7,2,0,4,13,1,1,1,0,0,0,0,0
0,1,1,20,6,1,16,5,7,1,1,4,0,0,0,1,1
1,2,4,70,3,2,13,5,12,1,1,1,0,0,0,0,0
0,2,1,30,6,2,13,5,14,1,1,1,0,1,0,0,1
0,2,2,20,6,1,13,6,18,1,2,4,0,0,0,0,0
0,2,1,60,6,2,0,5,7,1,1,1,0,0,0,0,0
0,1,2,60,6,2,0,5,15,1,1,1,0,0,1,0,0
0,2,1,30,6,1,13,4,15,1,1,1,0,0,0,0,0
0,3,1,30,6,1,13,7,12,1,1,1,0,1,1,0,1
1,2,1,30,6,1,13,4,15,1,1,1,0,1,1,0,1
1,1,1,60,6,2,19,4,20,1,4,6,1,0,1,0,0
1,1,1,30,6,1,0,2,20,1,1,4,0,0,0,1,1
0,2,1,30,6,1,16,3,12,1,1,1,0,0,0,0,0
0,2,1,30,6,1,0,2,18,1,1,1,0,1,0,0,1
0,2,1,60,6,2,13,3,10,1,1,1,0,1,0,0,1
1,3,4,30,6,1,13,7,19,1,1,1,0,0,0,0,0
0,2,4,30,6,1,0,7,19,2,2,4,0,0,1,0,0
1,1,1,30,6,1,16,6,14,1,1,1,0,0,0,1,1
1,2,1,30,1,1,-99,6,16,1,1,1,0,1,0,0,1
0,2,1,30,6,1,0,3,16,1,1,1,0,0,0,0,0
1,1,1,30,6,2,13,7,15,1,1,1,0,0,0,0,0
